user_id,product_id,tipo_interaccion,rating,comentario,timestamp,metodo_pago
930,1871,Valoracion,1.0,,2023-01-10 16:33:00,tarjeta_compensar
1026,1044,Compra,,,2023-01-10 16:34:00,tarjeta_compensar
2952,825,Consulta,,,2023-01-10 16:35:00,tarjeta_compensar
430,1591,Valoracion,2.0,,2023-01-10 16:36:00,pse
861,1400,Comentario,,Excelente,2023-01-10 16:37:00,pse
175,1829,Consulta,,,2023-01-10 16:38:00,tarjeta_compensar
3184,630,Consulta,,,2023-01-10 16:39:00,pse
1809,723,Compra,,,2023-01-10 16:40:00,tarjeta_credito
675,1855,Comentario,,Recomendado,2023-01-10 16:41:00,tarjeta_credito
192,1380,Consulta,,,2023-01-10 16:42:00,tarjeta_compensar
3914,671,Comentario,,Podría mejorar,2023-01-10 16:43:00,tarjeta_credito
2102,1483,Valoracion,5.0,,2023-01-10 16:44:00,pse
1164,540,Comentario,,Podría mejorar,2023-01-10 16:45:00,tarjeta_credito
4486,1003,Comentario,,Excelente,2023-01-10 16:46:00,tarjeta_compensar
577,340,Comentario,,Aceptable,2023-01-10 16:47:00,pse
3795,1027,Consulta,,,2023-01-10 16:48:00,pse
189,1679,Compra,,,2023-01-10 16:49:00,tarjeta_compensar
3881,382,Comentario,,,2023-01-10 16:50:00,tarjeta_compensar
1314,129,Valoracion,1.0,,2023-01-10 16:51:00,tarjeta_credito
4838,1147,Compra,,,2023-01-10 16:52:00,tarjeta_compensar
2330,470,Comentario,,Aceptable,2023-01-10 16:53:00,tarjeta_credito
2406,1231,Consulta,,,2023-01-10 16:54:00,tarjeta_credito
1820,270,Compra,,,2023-01-10 16:55:00,pse
3882,187,Comentario,,Aceptable,2023-01-10 16:56:00,pse
2684,256,Comentario,,Excelente,2023-01-10 16:57:00,tarjeta_compensar
1043,531,Valoracion,1.0,,2023-01-10 16:58:00,tarjeta_compensar
3456,1097,Consulta,,,2023-01-10 16:59:00,tarjeta_credito
3946,1731,Comentario,,Malo,2023-01-10 17:00:00,tarjeta_compensar
1395,552,Compra,,,2023-01-10 17:01:00,tarjeta_compensar
2068,948,Valoracion,3.0,,2023-01-10 17:02:00,tarjeta_compensar
4616,1432,Valoracion,4.0,,2023-01-10 17:03:00,pse
1428,434,Valoracion,3.0,,2023-01-10 17:04:00,pse
4046,367,Compra,,,2023-01-10 17:05:00,tarjeta_compensar
4040,946,Compra,,,2023-01-10 17:06:00,tarjeta_credito
52,683,Comentario,,Podría mejorar,2023-01-10 17:07:00,tarjeta_compensar
1713,1378,Compra,,,2023-01-10 17:08:00,pse
606,161,Comentario,,,2023-01-10 17:09:00,tarjeta_compensar
734,1178,Valoracion,2.0,,2023-01-10 17:10:00,pse
3943,1964,Consulta,,,2023-01-10 17:11:00,tarjeta_compensar
2898,1760,Comentario,,Malo,2023-01-10 17:12:00,tarjeta_credito
3239,1971,Consulta,,,2023-01-10 17:13:00,tarjeta_credito
3457,1308,Compra,,,2023-01-10 17:14:00,tarjeta_compensar
4736,901,Consulta,,,2023-01-10 17:15:00,pse
3576,978,Compra,,,2023-01-10 17:16:00,tarjeta_compensar
4880,1333,Comentario,,Malo,2023-01-10 17:17:00,pse
1610,1900,Valoracion,1.0,,2023-01-10 17:18:00,tarjeta_credito
1202,1735,Compra,,,2023-01-10 17:19:00,pse
407,902,Valoracion,,,2023-01-10 17:20:00,tarjeta_credito
2810,1997,Consulta,,,2023-01-10 17:21:00,pse
3667,1312,Comentario,,Malo,2023-01-10 17:22:00,tarjeta_compensar
2809,987,Valoracion,4.0,,2023-01-10 17:23:00,pse
2671,1780,Comentario,,Excelente,2023-01-10 17:24:00,tarjeta_compensar
2369,470,Compra,,,2023-01-10 17:25:00,tarjeta_credito
2584,851,Comentario,,Aceptable,2023-01-10 17:26:00,pse
2031,221,Valoracion,4.0,,2023-01-10 17:27:00,pse
4555,1555,Valoracion,3.0,,2023-01-10 17:28:00,pse
3615,995,Compra,,,2023-01-10 17:29:00,pse
189,320,Consulta,,,2023-01-10 17:30:00,tarjeta_compensar
3993,1116,Consulta,,,2023-01-10 17:31:00,tarjeta_compensar
3268,768,Compra,,,2023-01-10 17:32:00,pse
4205,1782,Comentario,,Podría mejorar,2023-01-10 17:33:00,tarjeta_credito
2645,1914,Valoracion,,,2023-01-10 17:34:00,pse
1106,156,Compra,,,2023-01-10 17:35:00,tarjeta_compensar
2884,633,Comentario,,Excelente,2023-01-10 17:36:00,tarjeta_credito
2153,914,Compra,,,2023-01-10 17:37:00,tarjeta_credito
71,618,Comentario,,Excelente,2023-01-10 17:38:00,pse
236,312,Consulta,,,2023-01-10 17:39:00,tarjeta_compensar
21,106,Comentario,,Malo,2023-01-10 17:40:00,pse
1456,58,Compra,,,2023-01-10 17:41:00,tarjeta_compensar
3539,606,Consulta,,,2023-01-10 17:42:00,pse
1232,450,Consulta,,,2023-01-10 17:43:00,tarjeta_compensar
648,457,Valoracion,1.0,,2023-01-10 17:44:00,tarjeta_credito
331,1799,Compra,,,2023-01-10 17:45:00,pse
880,1257,Valoracion,5.0,,2023-01-10 17:46:00,pse
1383,79,Comentario,,Aceptable,2023-01-10 17:47:00,tarjeta_compensar
2564,696,Compra,,,2023-01-10 17:48:00,tarjeta_compensar
1680,1052,Consulta,,,2023-01-10 17:49:00,pse
4048,32,Comentario,,Aceptable,2023-01-10 17:50:00,tarjeta_credito
1914,1095,Comentario,,,2023-01-10 17:51:00,pse
606,90,Consulta,,,2023-01-10 17:52:00,tarjeta_credito
1170,9,Compra,,,2023-01-10 17:53:00,tarjeta_credito
1304,133,Consulta,,,2023-01-10 17:54:00,tarjeta_credito
4010,1114,Compra,,,2023-01-10 17:55:00,pse
4772,752,Compra,,,2023-01-10 17:56:00,pse
1202,1751,Valoracion,1.0,,2023-01-10 17:57:00,tarjeta_compensar
3220,138,Compra,,,2023-01-10 17:58:00,tarjeta_credito
2587,549,Consulta,,,2023-01-10 17:59:00,pse
4970,254,Consulta,,,2023-01-10 18:00:00,tarjeta_credito
2471,1128,Compra,,,2023-01-10 18:01:00,tarjeta_credito
2183,1025,Compra,,,2023-01-10 18:02:00,tarjeta_compensar
503,1690,Comentario,,Aceptable,2023-01-10 18:03:00,tarjeta_credito
200,1756,Valoracion,2.0,,2023-01-10 18:04:00,tarjeta_credito
708,256,Valoracion,,,2023-01-10 18:05:00,tarjeta_credito
3634,1656,Compra,,,2023-01-10 18:06:00,tarjeta_compensar
2421,363,Compra,,,2023-01-10 18:07:00,tarjeta_compensar
1081,1634,Consulta,,,2023-01-10 18:08:00,pse
1436,320,Consulta,,,2023-01-10 18:09:00,tarjeta_credito
2055,144,Consulta,,,2023-01-10 18:10:00,pse
1334,1018,Comentario,,Recomendado,2023-01-10 18:11:00,tarjeta_compensar
3280,807,Valoracion,,,2023-01-10 18:12:00,tarjeta_compensar
2423,1478,Valoracion,1.0,,2023-01-10 18:13:00,tarjeta_compensar
1894,1523,Consulta,,,2023-01-10 18:14:00,tarjeta_credito
1383,1247,Comentario,,Malo,2023-01-10 18:15:00,pse
4497,1562,Valoracion,2.0,,2023-01-10 18:16:00,tarjeta_compensar
372,1256,Compra,,,2023-01-10 18:17:00,tarjeta_credito
1737,1055,Comentario,,Malo,2023-01-10 18:18:00,tarjeta_compensar
3370,1296,Compra,,,2023-01-10 18:19:00,tarjeta_credito
1755,196,Valoracion,4.0,,2023-01-10 18:20:00,tarjeta_compensar
3585,1636,Valoracion,1.0,,2023-01-10 18:21:00,pse
3252,990,Comentario,,Excelente,2023-01-10 18:22:00,tarjeta_compensar
4804,836,Valoracion,2.0,,2023-01-10 18:23:00,tarjeta_credito
1399,1181,Consulta,,,2023-01-10 18:24:00,tarjeta_compensar
2043,844,Consulta,,,2023-01-10 18:25:00,pse
3012,655,Valoracion,,,2023-01-10 18:26:00,pse
3979,1434,Valoracion,4.0,,2023-01-10 18:27:00,tarjeta_credito
407,208,Valoracion,5.0,,2023-01-10 18:28:00,tarjeta_compensar
4229,541,Consulta,,,2023-01-10 18:29:00,tarjeta_credito
753,773,Compra,,,2023-01-10 18:30:00,tarjeta_credito
2619,1983,Comentario,,Excelente,2023-01-10 18:31:00,tarjeta_compensar
2198,237,Valoracion,3.0,,2023-01-10 18:32:00,pse
269,745,Consulta,,,2023-01-10 18:33:00,pse
2318,894,Compra,,,2023-01-10 18:34:00,tarjeta_credito
378,1550,Comentario,,Podría mejorar,2023-01-10 18:35:00,tarjeta_compensar
1727,948,Valoracion,1.0,,2023-01-10 18:36:00,tarjeta_compensar
4386,1698,Comentario,,Excelente,2023-01-10 18:37:00,pse
2808,1865,Compra,,,2023-01-10 18:38:00,tarjeta_credito
393,1189,Consulta,,,2023-01-10 18:39:00,pse
3114,1297,Compra,,,2023-01-10 18:40:00,tarjeta_credito
783,736,Consulta,,,2023-01-10 18:41:00,tarjeta_compensar
1348,428,Valoracion,5.0,,2023-01-10 18:42:00,tarjeta_compensar
528,666,Compra,,,2023-01-10 18:43:00,tarjeta_compensar
2056,1917,Consulta,,,2023-01-10 18:44:00,pse
4220,317,Comentario,,Excelente,2023-01-10 18:45:00,tarjeta_credito
2275,1041,Comentario,,Excelente,2023-01-10 18:46:00,pse
431,729,Consulta,,,2023-01-10 18:47:00,tarjeta_credito
2642,110,Valoracion,,,2023-01-10 18:48:00,tarjeta_compensar
692,853,Consulta,,,2023-01-10 18:49:00,tarjeta_credito
1291,635,Consulta,,,2023-01-10 18:50:00,tarjeta_credito
4210,1789,Comentario,,,2023-01-10 18:51:00,tarjeta_credito
3911,243,Consulta,,,2023-01-10 18:52:00,tarjeta_credito
3238,1019,Comentario,,Excelente,2023-01-10 18:53:00,tarjeta_compensar
3346,1826,Valoracion,4.0,,2023-01-10 18:54:00,tarjeta_compensar
2903,1534,Compra,,,2023-01-10 18:55:00,pse
4748,1705,Consulta,,,2023-01-10 18:56:00,pse
1724,42,Valoracion,,,2023-01-10 18:57:00,tarjeta_credito
945,1590,Comentario,,Excelente,2023-01-10 18:58:00,tarjeta_credito
1043,590,Compra,,,2023-01-10 18:59:00,pse
117,1268,Consulta,,,2023-01-10 19:00:00,tarjeta_compensar
2474,62,Comentario,,Malo,2023-01-10 19:01:00,tarjeta_credito
82,1892,Valoracion,4.0,,2023-01-10 19:02:00,tarjeta_compensar
4382,554,Compra,,,2023-01-10 19:03:00,tarjeta_compensar
1215,932,Compra,,,2023-01-10 19:04:00,pse
2685,947,Compra,,,2023-01-10 19:05:00,tarjeta_compensar
3499,416,Valoracion,4.0,,2023-01-10 19:06:00,pse
1066,1013,Valoracion,1.0,,2023-01-10 19:07:00,pse
1008,1396,Comentario,,Recomendado,2023-01-10 19:08:00,tarjeta_compensar
2289,7,Valoracion,,,2023-01-10 19:09:00,tarjeta_compensar
1266,1939,Compra,,,2023-01-10 19:10:00,pse
1161,905,Consulta,,,2023-01-10 19:11:00,tarjeta_credito
1062,1170,Consulta,,,2023-01-10 19:12:00,pse
4018,676,Comentario,,Recomendado,2023-01-10 19:13:00,tarjeta_compensar
4140,1639,Valoracion,5.0,,2023-01-10 19:14:00,tarjeta_compensar
2345,1022,Valoracion,1.0,,2023-01-10 19:15:00,tarjeta_compensar
1886,1534,Comentario,,Aceptable,2023-01-10 19:16:00,pse
1796,1916,Comentario,,Malo,2023-01-10 19:17:00,tarjeta_compensar
1265,253,Valoracion,3.0,,2023-01-10 19:18:00,tarjeta_compensar
4613,1654,Comentario,,Recomendado,2023-01-10 19:19:00,pse
2128,1382,Comentario,,Malo,2023-01-10 19:20:00,tarjeta_credito
2071,1078,Consulta,,,2023-01-10 19:21:00,pse
2330,1909,Compra,,,2023-01-10 19:22:00,pse
1693,827,Valoracion,2.0,,2023-01-10 19:23:00,tarjeta_credito
2012,137,Valoracion,,,2023-01-10 19:24:00,tarjeta_credito
4155,1097,Comentario,,Podría mejorar,2023-01-10 19:25:00,tarjeta_credito
4626,999,Valoracion,3.0,,2023-01-10 19:26:00,tarjeta_credito
3175,171,Compra,,,2023-01-10 19:27:00,tarjeta_compensar
969,1305,Comentario,,Malo,2023-01-10 19:28:00,tarjeta_credito
3513,1137,Valoracion,2.0,,2023-01-10 19:29:00,pse
4314,1159,Consulta,,,2023-01-10 19:30:00,tarjeta_compensar
2326,1676,Valoracion,,,2023-01-10 19:31:00,pse
4346,1292,Valoracion,4.0,,2023-01-10 19:32:00,tarjeta_credito
1227,1776,Comentario,,Excelente,2023-01-10 19:33:00,tarjeta_credito
4720,974,Consulta,,,2023-01-10 19:34:00,tarjeta_compensar
4494,1081,Valoracion,3.0,,2023-01-10 19:35:00,tarjeta_credito
1097,365,Compra,,,2023-01-10 19:36:00,pse
2826,471,Consulta,,,2023-01-10 19:37:00,pse
1141,1629,Valoracion,4.0,,2023-01-10 19:38:00,tarjeta_compensar
4508,638,Consulta,,,2023-01-10 19:39:00,tarjeta_credito
864,1446,Valoracion,,,2023-01-10 19:40:00,tarjeta_credito
1001,66,Comentario,,Excelente,2023-01-10 19:41:00,tarjeta_credito
3059,477,Comentario,,Excelente,2023-01-10 19:42:00,tarjeta_compensar
1840,566,Comentario,,Aceptable,2023-01-10 19:43:00,pse
1287,1893,Compra,,,2023-01-10 19:44:00,pse
1555,1894,Compra,,,2023-01-10 19:45:00,tarjeta_credito
3008,1937,Compra,,,2023-01-10 19:46:00,tarjeta_credito
4488,661,Valoracion,5.0,,2023-01-10 19:47:00,tarjeta_compensar
4672,1723,Compra,,,2023-01-10 19:48:00,tarjeta_compensar
2372,326,Comentario,,,2023-01-10 19:49:00,tarjeta_compensar
2308,1541,Compra,,,2023-01-10 19:50:00,pse
167,260,Comentario,,,2023-01-10 19:51:00,pse
3359,303,Valoracion,5.0,,2023-01-10 19:52:00,tarjeta_compensar
1228,1907,Compra,,,2023-01-10 19:53:00,pse
2584,973,Compra,,,2023-01-10 19:54:00,pse
2532,1168,Compra,,,2023-01-10 19:55:00,tarjeta_compensar
2515,486,Comentario,,Excelente,2023-01-10 19:56:00,tarjeta_credito
3548,1709,Comentario,,Aceptable,2023-01-10 19:57:00,pse
606,1037,Valoracion,5.0,,2023-01-10 19:58:00,tarjeta_credito
2080,536,Valoracion,4.0,,2023-01-10 19:59:00,tarjeta_credito
1593,1419,Valoracion,3.0,,2023-01-10 20:00:00,tarjeta_compensar
3298,1870,Comentario,,Excelente,2023-01-10 20:01:00,tarjeta_compensar
3460,796,Consulta,,,2023-01-10 20:02:00,pse
2182,664,Valoracion,4.0,,2023-01-10 20:03:00,pse
452,808,Compra,,,2023-01-10 20:04:00,tarjeta_compensar
354,999,Comentario,,Recomendado,2023-01-10 20:05:00,tarjeta_credito
2468,954,Compra,,,2023-01-10 20:06:00,tarjeta_credito
3907,1123,Consulta,,,2023-01-10 20:07:00,tarjeta_credito
3026,968,Consulta,,,2023-01-10 20:08:00,tarjeta_compensar
4393,1382,Valoracion,,,2023-01-10 20:09:00,tarjeta_compensar
3980,1676,Comentario,,Excelente,2023-01-10 20:10:00,tarjeta_credito
1099,1911,Valoracion,4.0,,2023-01-10 20:11:00,tarjeta_credito
2493,1763,Valoracion,5.0,,2023-01-10 20:12:00,tarjeta_credito
3373,1898,Valoracion,,,2023-01-10 20:13:00,tarjeta_compensar
1376,256,Compra,,,2023-01-10 20:14:00,tarjeta_compensar
3476,1558,Consulta,,,2023-01-10 20:15:00,tarjeta_compensar
416,1584,Valoracion,1.0,,2023-01-10 20:16:00,pse
263,605,Comentario,,Recomendado,2023-01-10 20:17:00,tarjeta_compensar
3516,1085,Consulta,,,2023-01-10 20:18:00,tarjeta_compensar
2972,839,Consulta,,,2023-01-10 20:19:00,tarjeta_credito
3938,1102,Consulta,,,2023-01-10 20:20:00,pse
3480,36,Consulta,,,2023-01-10 20:21:00,tarjeta_credito
140,264,Consulta,,,2023-01-10 20:22:00,pse
2405,1549,Valoracion,,,2023-01-10 20:23:00,tarjeta_compensar
4638,1243,Comentario,,Malo,2023-01-10 20:24:00,pse
2675,305,Comentario,,Podría mejorar,2023-01-10 20:25:00,tarjeta_credito
2970,1476,Valoracion,,,2023-01-10 20:26:00,pse
1901,1380,Comentario,,Malo,2023-01-10 20:27:00,tarjeta_credito
1608,452,Comentario,,Aceptable,2023-01-10 20:28:00,tarjeta_compensar
3822,1432,Comentario,,Excelente,2023-01-10 20:29:00,tarjeta_credito
4760,556,Consulta,,,2023-01-10 20:30:00,tarjeta_compensar
3406,1878,Comentario,,,2023-01-10 20:31:00,tarjeta_compensar
2462,1959,Valoracion,2.0,,2023-01-10 20:32:00,pse
3553,713,Comentario,,Excelente,2023-01-10 20:33:00,pse
3449,417,Compra,,,2023-01-10 20:34:00,tarjeta_compensar
2351,1578,Consulta,,,2023-01-10 20:35:00,pse
707,1570,Consulta,,,2023-01-10 20:36:00,pse
2478,1695,Consulta,,,2023-01-10 20:37:00,tarjeta_credito
570,1598,Consulta,,,2023-01-10 20:38:00,tarjeta_credito
3212,610,Compra,,,2023-01-10 20:39:00,tarjeta_credito
220,1807,Compra,,,2023-01-10 20:40:00,tarjeta_credito
1801,1234,Compra,,,2023-01-10 20:41:00,pse
2206,1539,Valoracion,5.0,,2023-01-10 20:42:00,pse
1427,282,Comentario,,,2023-01-10 20:43:00,tarjeta_credito
713,1929,Valoracion,2.0,,2023-01-10 20:44:00,tarjeta_compensar
1577,1328,Compra,,,2023-01-10 20:45:00,tarjeta_credito
2676,508,Compra,,,2023-01-10 20:46:00,pse
2350,591,Consulta,,,2023-01-10 20:47:00,tarjeta_credito
500,932,Valoracion,3.0,,2023-01-10 20:48:00,tarjeta_credito
3154,897,Consulta,,,2023-01-10 20:49:00,tarjeta_credito
2833,1728,Comentario,,Podría mejorar,2023-01-10 20:50:00,tarjeta_credito
2343,1406,Valoracion,3.0,,2023-01-10 20:51:00,tarjeta_compensar
2547,303,Valoracion,1.0,,2023-01-10 20:52:00,tarjeta_compensar
3696,921,Valoracion,2.0,,2023-01-10 20:53:00,pse
4211,1829,Valoracion,3.0,,2023-01-10 20:54:00,tarjeta_credito
4903,882,Consulta,,,2023-01-10 20:55:00,pse
2065,1777,Valoracion,1.0,,2023-01-10 20:56:00,pse
3867,1720,Valoracion,,,2023-01-10 20:57:00,tarjeta_credito
3720,157,Comentario,,Malo,2023-01-10 20:58:00,tarjeta_credito
255,136,Valoracion,1.0,,2023-01-10 20:59:00,tarjeta_compensar
4084,1539,Compra,,,2023-01-10 21:00:00,tarjeta_compensar
298,719,Valoracion,1.0,,2023-01-10 21:01:00,tarjeta_compensar
1128,270,Compra,,,2023-01-10 21:02:00,tarjeta_compensar
1715,1055,Valoracion,1.0,,2023-01-10 21:03:00,pse
3489,1692,Comentario,,Aceptable,2023-01-10 21:04:00,tarjeta_compensar
653,1113,Valoracion,5.0,,2023-01-10 21:05:00,tarjeta_compensar
1170,1022,Comentario,,Malo,2023-01-10 21:06:00,pse
3435,1672,Comentario,,Excelente,2023-01-10 21:07:00,tarjeta_compensar
3731,1444,Valoracion,1.0,,2023-01-10 21:08:00,pse
2344,58,Valoracion,4.0,,2023-01-10 21:09:00,tarjeta_compensar
2155,741,Comentario,,Aceptable,2023-01-10 21:10:00,pse
3779,1281,Consulta,,,2023-01-10 21:11:00,tarjeta_compensar
714,862,Valoracion,3.0,,2023-01-10 21:12:00,tarjeta_credito
2871,1468,Compra,,,2023-01-10 21:13:00,tarjeta_compensar
3086,488,Consulta,,,2023-01-10 21:14:00,tarjeta_credito
4323,623,Comentario,,,2023-01-10 21:15:00,tarjeta_compensar
1545,985,Valoracion,1.0,,2023-01-10 21:16:00,pse
3655,1184,Valoracion,,,2023-01-10 21:17:00,pse
1093,343,Valoracion,3.0,,2023-01-10 21:18:00,pse
1932,1277,Compra,,,2023-01-10 21:19:00,tarjeta_compensar
4148,568,Consulta,,,2023-01-10 21:20:00,pse
2247,907,Comentario,,Recomendado,2023-01-10 21:21:00,pse
381,532,Comentario,,Malo,2023-01-10 21:22:00,tarjeta_credito
1472,1449,Compra,,,2023-01-10 21:23:00,tarjeta_credito
474,1977,Comentario,,,2023-01-10 21:24:00,tarjeta_credito
3967,1366,Consulta,,,2023-01-10 21:25:00,tarjeta_compensar
3739,561,Valoracion,2.0,,2023-01-10 21:26:00,pse
2198,846,Comentario,,Podría mejorar,2023-01-10 21:27:00,pse
2191,311,Compra,,,2023-01-10 21:28:00,pse
1578,136,Comentario,,Malo,2023-01-10 21:29:00,pse
435,585,Consulta,,,2023-01-10 21:30:00,tarjeta_compensar
2115,1679,Valoracion,5.0,,2023-01-10 21:31:00,tarjeta_compensar
1170,1628,Consulta,,,2023-01-10 21:32:00,pse
548,1282,Consulta,,,2023-01-10 21:33:00,tarjeta_compensar
749,794,Consulta,,,2023-01-10 21:34:00,tarjeta_credito
4762,105,Consulta,,,2023-01-10 21:35:00,tarjeta_credito
1878,1445,Comentario,,Podría mejorar,2023-01-10 21:36:00,pse
6,960,Compra,,,2023-01-10 21:37:00,tarjeta_compensar
1713,1844,Comentario,,Excelente,2023-01-10 21:38:00,tarjeta_credito
4059,1346,Comentario,,Aceptable,2023-01-10 21:39:00,pse
3718,1468,Consulta,,,2023-01-10 21:40:00,tarjeta_credito
1205,1026,Consulta,,,2023-01-10 21:41:00,pse
410,1883,Valoracion,1.0,,2023-01-10 21:42:00,tarjeta_compensar
2115,769,Compra,,,2023-01-10 21:43:00,tarjeta_credito
1720,275,Valoracion,1.0,,2023-01-10 21:44:00,pse
2370,793,Valoracion,,,2023-01-10 21:45:00,tarjeta_compensar
3560,1150,Comentario,,Aceptable,2023-01-10 21:46:00,pse
4337,981,Consulta,,,2023-01-10 21:47:00,pse
2343,970,Compra,,,2023-01-10 21:48:00,tarjeta_credito
153,1202,Compra,,,2023-01-10 21:49:00,tarjeta_compensar
3012,1726,Compra,,,2023-01-10 21:50:00,pse
2632,371,Compra,,,2023-01-10 21:51:00,pse
3420,1641,Valoracion,5.0,,2023-01-10 21:52:00,tarjeta_credito
312,714,Comentario,,Podría mejorar,2023-01-10 21:53:00,tarjeta_credito
2219,534,Comentario,,Recomendado,2023-01-10 21:54:00,tarjeta_compensar
4798,1291,Valoracion,2.0,,2023-01-10 21:55:00,pse
761,150,Compra,,,2023-01-10 21:56:00,tarjeta_compensar
4333,1996,Compra,,,2023-01-10 21:57:00,tarjeta_credito
1653,1151,Consulta,,,2023-01-10 21:58:00,pse
3528,411,Consulta,,,2023-01-10 21:59:00,tarjeta_compensar
3586,182,Valoracion,,,2023-01-10 22:00:00,tarjeta_credito
1164,1038,Comentario,,,2023-01-10 22:01:00,pse
3330,623,Valoracion,2.0,,2023-01-10 22:02:00,pse
590,314,Valoracion,4.0,,2023-01-10 22:03:00,tarjeta_credito
4560,592,Comentario,,Malo,2023-01-10 22:04:00,pse
3602,1540,Valoracion,,,2023-01-10 22:05:00,pse
910,1763,Valoracion,3.0,,2023-01-10 22:06:00,tarjeta_compensar
2147,462,Consulta,,,2023-01-10 22:07:00,tarjeta_compensar
4729,1044,Consulta,,,2023-01-10 22:08:00,tarjeta_credito
1356,291,Comentario,,Podría mejorar,2023-01-10 22:09:00,tarjeta_credito
2271,1573,Comentario,,Excelente,2023-01-10 22:10:00,tarjeta_credito
29,770,Comentario,,Excelente,2023-01-10 22:11:00,tarjeta_credito
3963,462,Valoracion,,,2023-01-10 22:12:00,tarjeta_credito
3650,338,Valoracion,4.0,,2023-01-10 22:13:00,pse
2769,925,Valoracion,2.0,,2023-01-10 22:14:00,pse
4156,460,Consulta,,,2023-01-10 22:15:00,pse
3897,60,Comentario,,Recomendado,2023-01-10 22:16:00,pse
523,1327,Valoracion,4.0,,2023-01-10 22:17:00,tarjeta_credito
1870,604,Comentario,,Aceptable,2023-01-10 22:18:00,tarjeta_credito
1986,3,Consulta,,,2023-01-10 22:19:00,pse
4116,1485,Valoracion,1.0,,2023-01-10 22:20:00,tarjeta_compensar
3067,1145,Compra,,,2023-01-10 22:21:00,tarjeta_compensar
1094,1447,Valoracion,,,2023-01-10 22:22:00,pse
1554,1498,Comentario,,Excelente,2023-01-10 22:23:00,tarjeta_credito
1986,813,Compra,,,2023-01-10 22:24:00,tarjeta_credito
4180,1546,Consulta,,,2023-01-10 22:25:00,tarjeta_credito
3440,114,Compra,,,2023-01-10 22:26:00,pse
2393,1506,Consulta,,,2023-01-10 22:27:00,tarjeta_compensar
4617,283,Valoracion,2.0,,2023-01-10 22:28:00,pse
4823,312,Valoracion,,,2023-01-10 22:29:00,tarjeta_credito
2805,1021,Consulta,,,2023-01-10 22:30:00,tarjeta_credito
654,226,Consulta,,,2023-01-10 22:31:00,tarjeta_compensar
434,1071,Valoracion,4.0,,2023-01-10 22:32:00,pse
4863,609,Compra,,,2023-01-10 22:33:00,tarjeta_compensar
1908,1867,Consulta,,,2023-01-10 22:34:00,tarjeta_credito
3397,1697,Consulta,,,2023-01-10 22:35:00,pse
3037,619,Valoracion,1.0,,2023-01-10 22:36:00,tarjeta_compensar
2301,240,Consulta,,,2023-01-10 22:37:00,tarjeta_compensar
1425,1607,Compra,,,2023-01-10 22:38:00,tarjeta_compensar
1996,1846,Comentario,,Recomendado,2023-01-10 22:39:00,tarjeta_compensar
1508,1476,Valoracion,,,2023-01-10 22:40:00,pse
1502,1650,Compra,,,2023-01-10 22:41:00,tarjeta_compensar
2043,3,Compra,,,2023-01-10 22:42:00,tarjeta_credito
4156,1510,Valoracion,,,2023-01-10 22:43:00,pse
1179,813,Consulta,,,2023-01-10 22:44:00,pse
3239,846,Compra,,,2023-01-10 22:45:00,pse
1506,684,Consulta,,,2023-01-10 22:46:00,tarjeta_credito
4480,314,Valoracion,5.0,,2023-01-10 22:47:00,tarjeta_compensar
1192,495,Valoracion,1.0,,2023-01-10 22:48:00,tarjeta_compensar
4232,139,Compra,,,2023-01-10 22:49:00,tarjeta_credito
2427,1790,Consulta,,,2023-01-10 22:50:00,tarjeta_credito
3186,1312,Comentario,,Recomendado,2023-01-10 22:51:00,tarjeta_credito
683,679,Comentario,,Malo,2023-01-10 22:52:00,tarjeta_compensar
3171,108,Valoracion,1.0,,2023-01-10 22:53:00,tarjeta_compensar
2999,1799,Valoracion,4.0,,2023-01-10 22:54:00,tarjeta_credito
37,1661,Consulta,,,2023-01-10 22:55:00,tarjeta_compensar
4519,390,Compra,,,2023-01-10 22:56:00,pse
1904,70,Comentario,,,2023-01-10 22:57:00,tarjeta_compensar
3813,1209,Consulta,,,2023-01-10 22:58:00,tarjeta_compensar
4998,1843,Compra,,,2023-01-10 22:59:00,tarjeta_credito
4024,158,Consulta,,,2023-01-10 23:00:00,tarjeta_credito
4017,666,Valoracion,5.0,,2023-01-10 23:01:00,tarjeta_credito
3420,1044,Comentario,,Recomendado,2023-01-10 23:02:00,pse
2431,572,Consulta,,,2023-01-10 23:03:00,tarjeta_compensar
4038,849,Consulta,,,2023-01-10 23:04:00,tarjeta_credito
1728,1616,Consulta,,,2023-01-10 23:05:00,pse
4201,1705,Comentario,,Podría mejorar,2023-01-10 23:06:00,tarjeta_credito
2410,233,Comentario,,Excelente,2023-01-10 23:07:00,pse
2546,1408,Comentario,,,2023-01-10 23:08:00,tarjeta_credito
4645,1439,Comentario,,,2023-01-10 23:09:00,tarjeta_compensar
897,980,Comentario,,Aceptable,2023-01-10 23:10:00,pse
1978,309,Consulta,,,2023-01-10 23:11:00,pse
437,1789,Valoracion,4.0,,2023-01-10 23:12:00,pse
978,885,Consulta,,,2023-01-10 23:13:00,pse
3759,218,Consulta,,,2023-01-10 23:14:00,tarjeta_credito
4380,904,Comentario,,Podría mejorar,2023-01-10 23:15:00,tarjeta_credito
3811,135,Consulta,,,2023-01-10 23:16:00,tarjeta_credito
1100,1686,Comentario,,Recomendado,2023-01-10 23:17:00,pse
577,1354,Comentario,,,2023-01-10 23:18:00,tarjeta_compensar
